Date,Time,Conductivity,Temperature,Distance to vent,Water depth,Slope,Backscatter intensity,Chlorophyll,Dissolved O2 concentration,pH,Turbidity,Specific conductivity,Dissolved O2 saturation,Density anomaly,Site,Spherical sea cucumber total area,Anemone count,Red shrimp total area,Coral total area,Tubeworm total area,Thick sea cucumber total area,Red shrimp mean area,Thick sea cucumber count,Dead mussel total area,Williams galatheid crab count,Chiridota mean area,Spherical sea cucumber count,Mimic snail count,Anemone total area,Coral mean area,Tubeworm mean area,Thick sea cucumber mean area,Mussel mean area,Mimic snail mean area,Dead mussel count,Coral count,Red shrimp count,Mussel total area,Anemone mean area,Fish total area,Fish mean area,Fish count,Chiridota total area,Spherical sea cucumber mean area,Williams galatheid crab total area,Tubeworm count,Dead mussel mean area,Mimic snail total area,Mussel count,Chiridota count,Williams galatheid crab mean area
20250511,10:02:13,3.1848,2.8334,2.7,-1516.04187,2.378054619,-24.44159889,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.013545,0,0,0,8,0,0,0,0,0,0.007246,1,0,0,0,0,0,0,0,0,0,0,0,0.013545,0.057966,0,0,0
20250511,10:02:21,3.18493,2.8374,2.7,-1516.04187,2.378054619,-24.44159889,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.007971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039856,0,0,0
20250511,10:02:29,3.18477,2.8338,2.7,-1516.04187,2.378054619,-24.44159889,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.007069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049482,0,0,0
20250511,10:02:37,3.18476,2.8368,2.8,-1516.04187,2.378054619,-24.43556404,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.014707,0,0,0,9,0,0,0,0,0,0.008796,1,0,0,0,0,0,0,0,0,0,0,0,0.014707,0.079166,0,0,0
20250511,10:02:45,3.18476,2.8316,2.8,-1516.02002,2.189132452,-24.43556404,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.008405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058838,0,0,0
20250511,10:02:53,3.18467,2.8351,2.8,-1516.032104,2.385110855,-24.43556404,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.007418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029671,0,0,0
20250511,10:03:01,3.18485,2.8407,2.8,-1516.032104,2.385110855,-24.43556404,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.008877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026632,0,0,0
20250511,10:03:09,3.1848,2.8369,2.7,-1516.032104,2.385110855,-24.43556404,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.008372,0,0.001716,0,5,0,0,0,0,0.0076,0.00708,1,0,0,0.0076,0,0,0,0,0.001716,0,0,0,0.008372,0.035402,1,1,0
20250511,10:03:17,3.18496,2.837,2.6,-1516.032104,2.385110855,-24.43556404,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0.001875,0,5,0,0,0,0,0.00668,0.006264,0,0,0,0.013359,0,0,0,0,0.001875,0,0,0,0,0.031322,2,1,0
20250511,10:03:25,3.18478,2.8365,2.5,-1516.032104,2.385110855,-24.43556404,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.013044,0,0.001766,0,5,0,0,0,0,0.005697,0.007799,2,0,0,0.017091,0,0,0,0,0.001766,0,0,0,0.006522,0.038996,3,1,0
20250511,10:03:33,3.18472,2.8356,2.4,-1516.032104,2.385110855,-24.43568039,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.005375,0.00859,0,0,0,0.016124,0,0,0,0,0,0,0,0,0,0.051543,3,0,0
20250511,10:03:41,3.18471,2.8352,2.3,-1516.047119,2.591476202,-24.43568039,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.008769,0,0,0,3,0,0,0,0,0.007356,0.010266,1,0,0,0.007356,0,0,0,0,0,0,0,0,0.008769,0.030797,1,0,0
20250511,10:03:49,3.18471,2.8408,2.2,-1516.047119,2.591476202,-24.43568039,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.009145,1,0,0,1,0,0,0,0,0.00681,0.010046,1,0,0,0.00681,0,0,0,0,0,0,0.009179,0,0.009145,0.010046,1,0,0.009179
20250511,10:03:57,3.18456,2.834,2.1,-1516.047119,2.591476202,-24.43568039,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.009368,1,0,0,3,0,0,0,0,0.007233,0.009361,1,0,0,0.007233,0,0,0,0,0,0,0.007182,0,0.009368,0.028082,1,0,0.007182
20250511,10:04:05,3.18453,2.8324,2,-1516.047119,2.591476202,-24.43568039,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0.007798,0.00757,0,0,0,0.007798,0,0,0,0,0,0,0.009242,0,0,0.045421,1,0,0.009242
20250511,10:04:13,3.1844,2.8333,1.9,-1516.047119,2.591476202,-24.43568039,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0.00509,0.007447,0,0,0,0.010181,0,0,0,0,0,0,0.008326,0,0,0.04468,2,0,0.008326
20250511,10:04:21,3.18461,2.8399,1.8,-1516.047119,2.591476202,-24.43585587,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0.001964,0,0.002917,0,1,0.002421,0,0,0,0.009806,0.005599,1,0,0,0.029418,0.002421,0,0,0,0.002917,0,0,0,0.001964,0.005599,3,1,0
20250511,10:04:29,3.18451,2.8349,1.7,-1516.047119,2.591476202,-24.43585587,0,0,0,0,0,0,0,Ice Valley,0,5,0,0,0,0,0,0,0.004946,0,0,0,5,0.00606,0,0,0,0.00247,0.002314,2,0,0,0.024705,0.001212,0,0,0,0,0,0,0,0.002473,0.011568,10,0,0
20250511,10:04:37,3.18442,2.8344,1.7,-1516.06543,2.811907291,-24.43585587,0,0,0,0,0,0,0,Ice Valley,0,5,0,0,0,0,0,0,0.007337,0,0,0,5,0.006078,0,0,0,0.002423,0.002691,3,0,0,0.033927,0.001216,0,0,0,0,0,0,0,0.002446,0.013456,14,0,0
20250511,10:04:45,3.18501,2.8413,1.6,-1516.06543,2.811907291,-24.43585587,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.005974,0,0.005161,0,1,0,0,0,0,0,0.002562,3,0,0,0,0,0,0,0,0.005161,0,0,0,0.001991,0.002562,0,1,0
20250511,10:04:53,3.18625,2.8535,1.5,-1516.06543,2.811907291,-24.43585587,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.001395,0,0.003923,0,1,0,0,0,0,0.003045,0.002899,2,0,0,0.003045,0,0,0,0,0.003923,0,0,0,0.000698,0.002899,1,1,0
20250511,10:05:01,3.18602,2.8512,1.4,-1516.06543,2.811907291,-24.43585587,0,0,0,0,0,0,0,Ice Valley,0,5,0,0,0,0,0,0,0.005093,0,0,0,1,0.005206,0,0,0,0.001915,0.002188,2,0,0,0.049783,0.001041,0,0,0,0,0,0,0,0.002546,0.002188,26,0,0
20250511,10:05:09,3.18638,2.8546,1.3,-1516.06543,2.811907291,-24.43585587,0,0,0,0,0,0,0,Ice Valley,0,6,0,0,0,0,0,0,0.002353,0,0,0,1,0.006127,0,0,0,0.002002,0.002308,1,0,0,0.042046,0.001021,0,0,0,0,0,0,0,0.002353,0.002308,21,0,0
20250511,10:05:17,3.18677,2.8623,1.3,-1516.06543,2.811907291,-24.43585587,0,0,0,0,0,0,0,Ice Valley,0,6,0,0,0,0,0,0,0.002391,0,0,0,3,0.00667,0,0,0,0.001971,0.001879,1,0,0,0.053224,0.001112,0,0,0,0,0,0,0,0.002391,0.005638,27,0,0
20250511,10:05:25,3.18678,2.856,1.2,-1516.06543,2.811907291,-24.43585587,0,0,0,0,0,0,0,Ice Valley,0,6,0,0,0,0,0,0,0.006526,0,0,0,3,0.006361,0,0,0,0.001939,0.002161,3,0,0,0.052347,0.00106,0,0,0,0,0,0,0,0.002175,0.006484,27,0,0
20250511,10:05:33,3.18675,2.8672,1.1,-1516.06543,2.811907291,-24.43609238,0,0,0,0,0,0,0,Ice Valley,0,6,0,0,0,0,0,0,0.004253,0,0,0,2,0.006508,0,0,0,0.002071,0.002266,2,0,0,0.062142,0.001085,0,0,0,0,0,0,0,0.002127,0.004531,30,0,0
20250511,10:05:41,3.18719,2.8768,1,-1516.06543,2.811907291,-24.43609238,0,0,0,0,0,0,0,Ice Valley,0,5,0,0,0,0,0,0,0.00681,0,0,0,2,0.005419,0,0,0,0.001957,0.002459,3,0,0,0.043055,0.001084,0,0,0,0,0,0,0,0.00227,0.004919,22,0,0
20250511,10:05:49,3.1858,2.8534,1,-1516.087646,3.065638781,-24.43609238,0,0,0,0,0,0,0,Ice Valley,0,6,0,0,0,0,0,0,0.004035,0,0,0,4,0.006395,0,0,0,0.002004,0.001972,2,0,0,0.050109,0.001066,0,0,0,0,0,0,0,0.002017,0.007887,25,0,0
20250511,10:05:57,3.18552,2.845,0.9,-1516.11731,3.159069061,-24.44222641,0,0,0,0,0,0,0,Ice Valley,0,7,0,0,0,0,0,0,0.003778,0,0,0,3,0.008554,0,0,0,0.002004,0.006115,2,0,0,0.042088,0.001222,0,0,0,0,0,0,0,0.001889,0.018346,21,0,0
20250511,10:06:05,3.18582,2.851,0.8,-1516.11731,3.159069061,-24.44222641,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0,0,0.008994,0,2,0.000562,0,0,0,0.002042,0.002229,0,0,0,0.038806,0.000562,0,0,0,0.008994,0,0,0,0,0.004458,19,1,0
20250511,10:06:13,3.18617,2.8434,0.8,-1516.11731,3.159069061,-24.44222641,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0,0,0,0,3,0.000584,0,0,0,0.002381,0.002328,0,0,0,0.038095,0.000584,0,0,0,0,0,0,0,0,0.006984,16,0,0
20250511,10:06:21,3.18623,2.8537,0.7,-1516.11731,3.159069061,-24.44222641,0,0,0,0,0,0,0,Ice Valley,0,6,0,0,0,0,0,0,0,0,0,0,1,0.008146,0,0,0,0.001824,0.003344,0,0,0,0.049256,0.001358,0,0,0,0,0,0,0,0,0.003344,27,0,0
20250511,10:06:29,3.18596,2.8469,0.7,-1516.11731,3.159069061,-24.44222641,0,0,0,0,0,0,0,Ice Valley,0,8,0,0,0,0,0,0,0,0,0,0,2,0.014201,0,0,0,0.001793,0.002932,0,0,0,0.050218,0.001775,0,0,0,0,0,0,0,0,0.005864,28,0,0
20250511,10:06:37,3.18532,2.8437,0.6,-1516.11731,3.159069061,-24.44222641,0,0,0,0,0,0,0,Ice Valley,0,4,0,0,0,0,0,0,0,0,0,0,0,0.005482,0,0,0,0.001766,0,0,0,0,0.035319,0.00137,0,0,0,0,0,0,0,0,0,20,0,0
20250511,10:06:45,3.18566,2.843,0.6,-1516.11731,3.159069061,-24.44222641,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0,0,0.003299,0,0,0.002055,0,0,0,0.00168,0,0,0,0,0.031929,0.002055,0,0,0,0.003299,0,0,0,0,0,19,1,0
20250511,10:06:53,3.18637,2.8443,0.6,-1516.11731,3.159069061,-24.44222641,0,0,0,0,0,0,0,Ice Valley,0,3,0,0,0,0,0,0,0,0,0.004282,0,0,0.004549,0,0,0,0.001731,0,0,0,0,0.031158,0.001516,0,0,0,0.004282,0,0,0,0,0,18,1,0
20250511,10:07:01,3.18678,2.8658,0.7,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,4,0,0,0,0,0,0,0,0,0,0,4,0.004854,0,0,0,0.001877,0.002627,0,0,0,0.043173,0.001214,0,0,0,0,0,0,0,0,0.010509,23,0,0
20250511,10:07:09,3.18694,2.8653,0.7,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,5,0,0,0,0,0,0,0,0,0,0,1,0.00693,0,0,0,0.001663,0.00148,0,0,0,0.05321,0.001386,0,0,0,0,0,0,0,0,0.00148,32,0,0
20250511,10:07:17,3.18709,2.866,0.7,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,3,0,0,0,0,0,0,0,0,0,0,4,0.003882,0,0,0,0.001772,0.002224,0,0,0,0.037215,0.001294,0,0,0,0,0,0,0,0,0.008895,21,0,0
20250511,10:07:25,3.18698,2.8676,0.8,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,4,0,0,0,0,0,0,0,0,0,0,5,0.006461,0,0,0,0.00173,0.003572,0,0,0,0.025945,0.001615,0,0,0,0,0,0,0,0,0.017859,15,0,0
20250511,10:07:33,3.1874,2.8729,0.8,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,5,0,0,0,0,0,0,0.013663,0,0,0,5,0.008876,0,0,0,0.003191,0.002294,3,0,0,0.038288,0.001775,0,0,0,0,0,0,0,0.004554,0.011468,12,0,0
20250511,10:07:41,3.18784,2.9038,0.9,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.004864,0,0,0,4,0,0,0,0,0.00249,0.002238,3,0,0,0.004979,0,0,0,0,0,0,0,0,0.001621,0.008954,2,0,0
20250511,10:07:49,3.18771,2.8738,0.9,-1516.125122,3.051384926,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,4,0,0,0,0,0,0,0.004285,0,0,0,17,0.00368,0,0,0,0.002316,0.003212,1,0,0,0.044012,0.00092,0,0,0,0,0,0,0,0.004285,0.054602,19,0,0
20250511,10:07:57,3.18701,2.8746,1,-1516.125122,3.051384926,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.001946,0.001985,0,0,0,0.03502,0,0,0,0,0,0,0,0,0,0.007939,18,0,0
20250511,10:08:05,3.18612,2.8477,1,-1516.125122,3.051384926,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,2,0,0,0,0,0,0,0.001782,0,0,0,3,0.004215,0,0,0,0.00184,0.002924,1,0,0,0.022078,0.002108,0,0,0,0,0,0,0,0.001782,0.008771,12,0,0
20250511,10:08:13,3.18651,2.8735,1,-1516.125122,3.051384926,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.002428,0.00209,0,0,0,0.041272,0,0,0,0,0,0,0,0,0,0.01045,17,0,0
20250511,10:08:21,3.1864,2.8665,1,-1516.125122,3.051384926,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,2,0,0,0,0,0,0,0.011057,0,0,0,7,0.007499,0,0,0,0.002887,0.002733,1,0,0,0.031759,0.00375,0,0,0,0,0,0,0,0.011057,0.019134,11,0,0
20250511,10:08:29,3.18643,2.8595,1.1,-1516.125122,3.051384926,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0.003687,0,0,0,5,0.001183,0,0,0,0.001579,0.004404,2,0,0,0.01263,0.001183,0,0,0,0,0,0,0,0.001844,0.022022,8,0,0
20250511,10:08:37,3.1853,2.8447,1.1,-1516.125122,3.051384926,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0.001588,0,0,0,4,0.001169,0,0,0,0.001911,0.002028,1,0,0,0.01338,0.001169,0,0,0,0,0,0,0,0.001588,0.00811,7,0,0
20250511,10:08:45,3.18588,2.8544,1.1,-1516.125122,3.051384926,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0.001684,0,0,0,7,0.001344,0,0,0,0.002267,0.003105,1,0,0,0.013604,0.001344,0,0,0,0,0,0,0,0.001684,0.021734,6,0,0
20250511,10:08:53,3.18673,2.8607,1.1,-1516.125122,3.051384926,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.001952,0,0,0,5,0,0,0,0,0.00129,0.003411,1,0,0,0.002581,0,0,0,0,0,0,0,0,0.001952,0.017056,2,0,0
20250511,10:09:01,3.18625,2.8526,1,-1516.125122,3.051384926,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0.001634,0,0,0,4,0.001245,0,0,0,0.00084,0.003135,1,0,0,0.00084,0.001245,0,0,0,0,0,0,0,0.001634,0.012542,1,0,0
20250511,10:09:09,3.1863,2.8536,1,-1516.125122,3.051384926,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0.00483,0,0,0,5,0.001494,0,0,0,0,0.002798,2,0,0,0,0.001494,0,0,0,0,0,0,0,0.002415,0.013992,0,0,0
20250511,10:09:17,3.18609,2.854,1,-1516.125122,3.051384926,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0.00161,0,0,0,3,0.00189,0,0,0,0.001247,0.002174,1,0,0,0.003741,0.00189,0,0,0,0,0,0,0,0.00161,0.006523,3,0,0
20250511,10:09:25,3.18634,2.8562,1,-1516.125122,3.051384926,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.003721,0.003636,0,0,0,0.007443,0,0,0,0,0,0,0,0,0,0.010907,2,0,0
20250511,10:09:33,3.18644,2.8553,0.9,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0,0,0,0,2,0.001126,0,0,0,0,0.00397,0,0,0,0,0.001126,0,0,0,0,0,0,0,0,0.007939,0,0,0
20250511,10:09:41,3.18661,2.8568,0.9,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.003889,0.002563,0,0,0,0.007778,0,0,0,0,0,0,0,0,0,0.005126,2,0,0
20250511,10:09:49,3.18482,2.8373,0.8,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.003088,0.00444,0,0,0,0.006176,0,0,0,0,0,0,0,0,0,0.01332,2,0,0
20250511,10:09:57,3.18544,2.8428,0.7,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0.001278,0,3,0,0,0,0,0.003843,0.004106,0,0,0,0.003843,0,0,0,0,0.001278,0,0,0,0,0.012317,1,1,0
20250511,10:10:05,3.18559,2.843,0.7,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.001049,0,0.003781,0,0,0,0,0,0,0.004593,0,1,0,0,0.013779,0,0,0,0,0.007562,0,0,0,0.001049,0,3,2,0
20250511,10:10:13,3.18528,2.8433,0.6,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0.002939,0,1,0,0,0,0,0,0.004298,0,0,0,0,0,0,0,0,0.005878,0,0,0,0,0.004298,0,2,0
20250511,10:10:22,3.18569,2.8517,0.5,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001582,0,0,0,0.003943,0,0,0,0,0.003943,0.001582,0,0,0,0,0,0,0,0,0,1,0,0
20250511,10:10:30,3.18613,2.8572,0.5,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0,0,0,0,4,0.00119,0,0,0,0.003049,0.003279,0,0,0,0.003049,0.00119,0,0,0,0,0,0,0,0,0.013116,1,0,0
20250511,10:10:38,3.18555,2.848,0.4,-1516.148071,3.231512785,-24.48473167,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.006707,0,0,0,4,0,0,0,0,0.001969,0.001381,2,0,0,0.023628,0,0,0,0,0,0,0,0,0.003354,0.005524,12,0,0
20250511,10:10:46,3.18559,2.8454,0.3,-1516.148071,3.231512785,-24.48613358,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.004688,0,0,0,2,0,0,0,0,0.001862,0.001912,1,0,0,0.016759,0,0,0,0,0,0,0,0,0.004688,0.003823,9,0,0
20250511,10:10:54,3.18592,2.8497,0.3,-1516.148071,3.231512785,-24.48613358,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0.002797,0,0.00332,0,3,0.001596,0,0,0,0.003905,0.002987,1,0,0,0.00781,0.001596,0,0,0,0.006639,0,0,0,0.002797,0.008962,2,2,0
20250511,10:11:02,3.18603,2.8493,0.2,-1516.174805,3.407246113,-24.48613358,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005241,0,0,0,0,0.010482,0,0,0,0,0,0,0,0,0,0,2,0,0
20250511,10:11:10,3.18586,2.8457,0.3,-1516.174805,3.407246113,-24.48613358,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0.003181,0,0,0,0,0,0,0.005038,0,0,0,0,0.015113,0,0,0,0,0.003181,0,0,0,0,0,3,1,0
20250511,10:11:18,3.18546,2.8368,0.3,-1516.174805,3.407246113,-24.48613358,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0.003316,0,0,0,0,0,0,0.006754,0,0,0,0,0.006754,0,0,0,0,0.003316,0,0,0,0,0,1,1,0
20250511,10:11:26,3.18546,2.8455,0.4,-1516.174805,3.407246113,-24.48613358,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709,0,0,0,0,0.00709,0,0,0,0,0,0,0,0,0,0,1,0,0
20250511,10:11:34,3.18547,2.852,0.4,-1516.174805,3.407246113,-24.48613358,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008132,0,0,0,0,0.016264,0,0,0,0,0,0,0,0,0,0,2,0,0
20250511,10:11:42,3.18528,2.8424,0.5,-1516.174805,3.407246113,-24.48613358,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0.005945,0,0,0,0,0,0,0.006212,0,0,0,0,0.006212,0,0,0,0,0.005945,0,0,0,0,0,1,1,0
20250511,10:11:50,3.1852,2.8413,0.6,-1516.174805,3.407246113,-24.48760414,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007383,0,0,0,0,0.007383,0,0,0,0,0,0,0,0,0,0,1,0,0
20250511,10:11:58,3.18515,2.8432,0.7,-1516.204956,3.605513811,-24.48760414,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250511,10:12:06,3.18509,2.841,0.8,-1516.204956,3.605513811,-24.48760414,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250511,10:12:14,3.18507,2.8355,0.9,-1516.204956,3.605513811,-24.48760414,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0,0,0.00085,0,3,0.000558,0,0,0,0.001782,0.001603,0,0,0,0.008912,0.000558,0,0,0,0.00085,0,0,0,0,0.004809,5,1,0
20250511,10:12:22,3.18514,2.8399,1,-1516.204956,3.605513811,-24.48760414,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.004324,0,0,0,0,0,0,0,0,0.001309,0,1,0,0,0.002617,0,0,0,0,0,0,0,0,0.004324,0,2,0,0
20250511,10:12:30,3.18506,2.837,1,-1516.204956,3.605513811,-24.48760414,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.002093,0,0,0,2,0,0,0,0,0.001473,0.001814,1,0,0,0.002947,0,0,0,0,0,0,0,0,0.002093,0.003628,2,0,0
20250511,10:12:38,3.18506,2.8356,1.1,-1516.204956,3.605513811,-24.48760414,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.004559,0,0,0,2,0,0,0,0,0.001236,0.002162,1,0,0,0.002472,0,0,0,0,0,0,0,0,0.004559,0.004323,2,0,0
20250511,10:12:46,3.1851,2.8372,1.2,-1516.204956,3.605513811,-24.48760414,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.003418,0,0.001631,0,4,0,0,0,0,0.003216,0.002201,1,0,0,0.009647,0,0,0,0,0.004892,0,0,0,0.003418,0.008802,3,3,0
20250511,10:12:54,3.18513,2.837,1.3,-1516.204956,3.605513811,-24.48914337,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0.00263,0,4,0,0,0,0,0.00273,0.002636,0,0,0,0.00273,0,0,0,0,0.005259,0,0,0,0,0.010542,1,2,0
20250511,10:13:02,3.18508,2.8373,1.3,-1516.204956,3.605513811,-24.48914337,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0.002229,0,3,0,0,0,0,0.002026,0.001909,0,0,0,0.004051,0,0,0,0,0.011147,0,0,0,0,0.005727,2,5,0
20250511,10:13:10,3.18501,2.8354,1.4,-1516.204956,3.605513811,-24.48914337,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.001978,0.003347,0,0,0,0.009892,0,0,0,0,0,0,0,0,0,0.006695,5,0,0
20250511,10:13:18,3.18488,2.8344,1.5,-1516.23999,3.816372871,-24.48914337,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.001672,0.004774,0,0,0,0.008358,0,0,0,0,0,0,0,0,0,0.004774,5,0,0
20250511,10:13:26,3.1847,2.8332,1.5,-1516.23999,3.816372871,-24.48914337,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.001542,0.005036,0,0,0,0.007712,0,0,0,0,0,0,0,0,0,0.005036,5,0,0
20250511,10:13:34,3.18463,2.8338,1.6,-1516.23999,3.816372871,-24.48914337,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001544,0,0,0,0,0.009262,0,0,0,0,0,0,0,0,0,0,6,0,0
20250511,10:13:42,3.18586,2.8486,1.6,-1516.23999,3.816372871,-24.48914337,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002083,0,0,0,0,0.00625,0,0,0,0,0,0,0,0,0,0,3,0,0
20250511,10:13:50,3.18561,2.8513,1.6,-1516.23999,3.816372871,-24.48914337,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001987,0,0,0,0,0.003974,0,0,0,0,0,0,0,0,0,0,2,0,0
